iteration,dataset,model,noise_model,Accuracy,Precision,Recall,F1,ROC AUC,Min number of executions,Avg number of executions,Max number of executions,Classification time[s],Min time per forward pass[s],Avg time per forward pass[s],Max time per forward pass[s]
16,A,X,None,0.6666666666666666,0.6923076923076923,0.36,0.47368421052631576,0.6599999999999999,1024,1024.0,1024,0.5501200949997838,0.007991499999661755,0.009043454916695736,0.01133990000016638
17,A,X,None,0.7,0.7692307692307693,0.4,0.5263157894736842,0.6719999999999999,1024,1024.0,1024,0.5449186949999785,0.00815790000024208,0.008962369916669861,0.010239799999908428
18,A,X,None,0.6833333333333333,0.75,0.36,0.4864864864864865,0.6622857142857143,1024,1024.0,1024,0.5723972980003964,0.008259499999894615,0.00941361996666122,0.015495000000100845
19,A,X,None,0.6833333333333333,0.75,0.36,0.4864864864864865,0.652,1024,1024.0,1024,0.5414404999996805,0.007888399999956164,0.008905386666659373,0.012302199999794539
20,A,X,None,0.6833333333333333,0.75,0.36,0.4864864864864865,0.6514285714285714,1024,1024.0,1024,0.5591733989999739,0.008134100000006583,0.009196429983308007,0.011274799999682728
21,A,X,None,0.6833333333333333,0.75,0.36,0.4864864864864865,0.6548571428571429,1024,1024.0,1024,0.5613287989999662,0.008173799999894982,0.009233191649999146,0.011276899999757006
22,A,X,None,0.6666666666666666,0.7272727272727273,0.32,0.4444444444444444,0.6634285714285715,1024,1024.0,1024,0.5505699000000277,0.008182399999896006,0.009058638333340242,0.013042999999925087
23,A,X,None,0.6833333333333333,0.75,0.36,0.4864864864864865,0.6565714285714286,1024,1024.0,1024,0.5477926989997286,0.008167100000264327,0.009006266650014064,0.013887000000067928
24,A,X,None,0.6833333333333333,0.75,0.36,0.4864864864864865,0.649142857142857,1024,1024.0,1024,0.5640552989998469,0.008108199999696808,0.009279259983319814,0.018723399999998946
25,A,X,None,0.6833333333333333,0.75,0.36,0.4864864864864865,0.672,1024,1024.0,1024,0.5448353990000214,0.007986799999798677,0.008963406649998736,0.01121629999988727
1,A,X,Basic,0.43333333333333335,0.40425531914893614,0.76,0.5277777777777778,0.6222857142857143,1024,1024.0,1024,2.5854306969999925,0.03910199999972974,0.04295629994999217,0.059595700000045326
2,A,X,Basic,0.4166666666666667,0.3958333333333333,0.76,0.5205479452054794,0.582857142857143,1024,1024.0,1024,2.5311851860001298,0.03919670200002656,0.042052069750009954,0.04741039999998975
3,A,X,Basic,0.4666666666666667,0.4222222222222222,0.76,0.5428571428571428,0.5748571428571428,1024,1024.0,1024,2.644432546000189,0.03883410199978243,0.04393607573332095,0.12782250700001896
4,A,X,Basic,0.5,0.4418604651162791,0.76,0.5588235294117647,0.6108571428571429,1024,1024.0,1024,2.596516943000097,0.03897710199998983,0.04314677905000887,0.06455740399997012
5,A,X,Basic,0.5166666666666667,0.45652173913043476,0.84,0.5915492957746479,0.6354285714285716,1024,1024.0,1024,2.7292136020000726,0.03994440599990412,0.045352256699986056,0.060860909999973956
6,A,X,Basic,0.5333333333333333,0.4666666666666667,0.84,0.6,0.6320000000000001,1024,1024.0,1024,2.658740706000117,0.03895260599983885,0.0441730600833201,0.06268300900001122
7,A,X,Basic,0.5,0.4418604651162791,0.76,0.5588235294117647,0.5737142857142857,1024,1024.0,1024,2.65230460399971,0.03977850599994781,0.044065171716670196,0.05366390800008958
8,A,X,Basic,0.4666666666666667,0.4186046511627907,0.72,0.5294117647058824,0.5571428571428572,1024,1024.0,1024,2.6291512150000926,0.03935270900001342,0.04368736691666678,0.05309781200003272
9,A,X,Basic,0.5333333333333333,0.4666666666666667,0.84,0.6,0.582857142857143,1024,1024.0,1024,2.738654924000002,0.03975140900001861,0.04550757200001196,0.12403632799987463
10,A,X,Basic,0.48333333333333334,0.4318181818181818,0.76,0.5507246376811594,0.62,1024,1024.0,1024,2.5970977919996585,0.03917610899998181,0.04316022484997575,0.049492310999994515
11,A,X,Basic,0.43333333333333335,0.40425531914893614,0.76,0.5277777777777778,0.5382857142857143,1024,1024.0,1024,2.6684525020000365,0.038883313999576785,0.04433489331665896,0.0551416169996628
12,A,X,Basic,0.4666666666666667,0.4222222222222222,0.76,0.5428571428571428,0.5948571428571429,1024,1024.0,1024,2.6618702430000667,0.03934311400007573,0.044231717366612126,0.05074671800002761
13,A,X,Basic,0.43333333333333335,0.4,0.72,0.5142857142857142,0.5857142857142856,1024,1024.0,1024,2.71572616200001,0.039128314000208775,0.045131749299988165,0.12246244299967657
14,A,X,Basic,0.5,0.4418604651162791,0.76,0.5588235294117647,0.6028571428571429,1024,1024.0,1024,2.589128642000105,0.03943721399991773,0.04302646121664869,0.04811985700007426
15,A,X,Basic,0.5333333333333333,0.4634146341463415,0.76,0.5757575757575758,0.6394285714285715,1024,1024.0,1024,2.5905739370000447,0.03955009999981485,0.043046242283367064,0.057505601000229944
16,A,X,Basic,0.5,0.4444444444444444,0.8,0.5714285714285714,0.588,1024,1024.0,1024,2.5642409359998055,0.039292101000228286,0.042611977266665234,0.04921340099963345
17,A,X,Basic,0.48333333333333334,0.4318181818181818,0.76,0.5507246376811594,0.5634285714285713,1024,1024.0,1024,2.767440317999899,0.03914780000013707,0.04598177196668682,0.05526360099975136
18,A,X,Basic,0.45,0.41304347826086957,0.76,0.5352112676056338,0.6022857142857142,1024,1024.0,1024,2.61669769800028,0.03908339999998134,0.04348259163335418,0.05211609999969369
19,A,X,Basic,0.48333333333333334,0.43478260869565216,0.8,0.5633802816901409,0.5468571428571428,1024,1024.0,1024,2.685336797999753,0.03971219999993991,0.04462814996664596,0.1456175000002986
20,A,X,Basic,0.5833333333333334,0.5,0.8,0.6153846153846154,0.6862857142857143,1024,1024.0,1024,2.591623736999736,0.039495187000284204,0.04306362396668343,0.04984368299983544
21,A,X,Basic,0.5666666666666667,0.4878048780487805,0.8,0.6060606060606061,0.6468571428571429,1024,1024.0,1024,2.6858539670001846,0.038967990999935864,0.044633032800000666,0.08272777199999837
22,A,X,Basic,0.5166666666666667,0.4523809523809524,0.76,0.5671641791044776,0.6154285714285714,1024,1024.0,1024,2.5536201410000103,0.039269501000035234,0.04243527234997752,0.04953780000005281
23,A,X,Basic,0.48333333333333334,0.42857142857142855,0.72,0.5373134328358209,0.548,1024,1024.0,1024,2.6619687540000996,0.039404799999829265,0.044240107616686446,0.12944060200015883
24,A,X,Basic,0.45,0.4,0.64,0.49230769230769234,0.5177142857142857,1024,1024.0,1024,2.7078004790000705,0.03986326999984158,0.044998566366674216,0.08684263399982228
25,A,X,Basic,0.5833333333333334,0.5,0.84,0.6268656716417911,0.6445714285714285,1024,1024.0,1024,2.6384115139999267,0.03953249899996081,0.04384144356670276,0.053461599000002025
1,A,Y,None,0.6,0.5333333333333333,0.32,0.4,0.6068571428571429,1024,1024.0,1024,0.5866907810000157,0.00832679899986033,0.009763739683292746,0.02800869899965619
2,A,Y,None,0.6166666666666667,0.5625,0.36,0.43902439024390244,0.6022857142857143,1024,1024.0,1024,0.5562929819998317,0.008331800000178191,0.009259101366653037,0.012541299000076833
3,A,Y,None,0.6,0.5294117647058824,0.36,0.42857142857142855,0.5982857142857144,1024,1024.0,1024,0.580864849000136,0.008242201000030036,0.009667912483359941,0.01938630299991928
4,A,Y,None,0.6,0.5294117647058824,0.36,0.42857142857142855,0.6074285714285714,1024,1024.0,1024,0.5493812730001082,0.00839600099970994,0.009142969550005849,0.011044801000025473
5,A,Y,None,0.6166666666666667,0.5625,0.36,0.43902439024390244,0.62,1024,1024.0,1024,0.5603555739999138,0.008336801000041305,0.00932581290003327,0.011001000999840471
6,A,Y,None,0.6333333333333333,0.5882352941176471,0.4,0.47619047619047616,0.6171428571428571,1024,1024.0,1024,0.5575900740000179,0.008279301000129635,0.00927965123331281,0.010327900999982376
7,A,Y,None,0.6333333333333333,0.5882352941176471,0.4,0.47619047619047616,0.6262857142857142,1024,1024.0,1024,0.5662106739996489,0.008276001000012911,0.009423219566656371,0.01233600200021101
8,A,Y,None,0.5833333333333334,0.5,0.32,0.3902439024390244,0.6045714285714286,1024,1024.0,1024,0.5496159730000727,0.008285700999749679,0.009147299549984686,0.010509602000183804
9,A,Y,None,0.5666666666666667,0.47058823529411764,0.32,0.38095238095238093,0.610857142857143,1024,1024.0,1024,0.5446667720002552,0.00836200200001258,0.009064761199973266,0.010971201999836921
10,A,Y,None,0.6,0.5333333333333333,0.32,0.4,0.6102857142857143,1024,1024.0,1024,0.5619662740000422,0.008092100999874674,0.009353331233311717,0.012988600999960909
11,A,Y,None,0.6166666666666667,0.5625,0.36,0.43902439024390244,0.616,1024,1024.0,1024,0.5729979759998969,0.008192500999939512,0.0095362879333076,0.010825601999840728
12,A,Y,None,0.6,0.5333333333333333,0.32,0.4,0.6148571428571429,1024,1024.0,1024,0.6442139849996238,0.008652100999825052,0.010721021416672253,0.02528850299995611
13,A,Y,None,0.5833333333333334,0.5,0.32,0.3902439024390244,0.6051428571428572,1024,1024.0,1024,0.6484373859998414,0.008256200999767316,0.010792939766649095,0.03634270500015191
14,A,Y,None,0.6,0.5294117647058824,0.36,0.42857142857142855,0.596,1024,1024.0,1024,0.578676675999759,0.008361401000001933,0.009631687933324428,0.015690302000166412
15,A,Y,None,0.6166666666666667,0.5625,0.36,0.43902439024390244,0.6137142857142857,1024,1024.0,1024,0.6819260900001609,0.00904560200024207,0.011345728166634216,0.022497403000215854
16,A,Y,None,0.6166666666666667,0.5625,0.36,0.43902439024390244,0.6125714285714287,1024,1024.0,1024,0.6707108870000411,0.008447001000149612,0.011161633116626036,0.028499403999830974
17,A,Y,None,0.6166666666666667,0.5625,0.36,0.43902439024390244,0.6114285714285714,1024,1024.0,1024,0.6344182779998846,0.008248001000083605,0.010557984633320909,0.01759100200024477
18,A,Y,None,0.5833333333333334,0.5,0.36,0.4186046511627907,0.616,1024,1024.0,1024,0.5898585720001392,0.0084440010000435,0.009814087866683014,0.011737701999663841
19,A,Y,None,0.6,0.5333333333333333,0.32,0.4,0.598857142857143,1024,1024.0,1024,0.5921203730003981,0.00826800100003311,0.00985403121667332,0.013613700999940193
20,A,Y,None,0.6,0.5333333333333333,0.32,0.4,0.6102857142857142,1024,1024.0,1024,0.5930782720001844,0.008368500999949902,0.009869027866693613,0.012366302000373253
21,A,Y,None,0.6166666666666667,0.5625,0.36,0.43902439024390244,0.6114285714285714,1024,1024.0,1024,0.6217827760001455,0.008767700999669614,0.010347002933356938,0.021591302999695472
22,A,Y,None,0.6,0.5333333333333333,0.32,0.4,0.6045714285714285,1024,1024.0,1024,0.6395591779996721,0.008479900999645906,0.010644277966684967,0.01572620199976882
23,A,Y,None,0.6,0.5294117647058824,0.36,0.42857142857142855,0.6017142857142858,1024,1024.0,1024,0.5843376719999469,0.008495101000335126,0.009724459516670928,0.013680702000328893
24,A,Y,None,0.6,0.5333333333333333,0.32,0.4,0.5988571428571429,1024,1024.0,1024,0.6589292809999279,0.008648101999824576,0.010967134683338979,0.021097302999805834
25,A,Y,None,0.6,0.5333333333333333,0.32,0.4,0.6137142857142857,1024,1024.0,1024,0.6920393850000437,0.008891201000096771,0.011517281400013719,0.01866470200002368
1,A,Y,Basic,0.45,0.40476190476190477,0.68,0.5074626865671642,0.5034285714285714,1024,1024.0,1024,2.9629957800002558,0.04102150500011703,0.04936620300001474,0.08079060899990509
2,A,Y,Basic,0.5666666666666667,0.48717948717948717,0.76,0.59375,0.6074285714285714,1024,1024.0,1024,2.804344361999938,0.040852195999832475,0.04672302103335066,0.05676699500008908
3,A,Y,Basic,0.4666666666666667,0.425531914893617,0.8,0.5555555555555556,0.5582857142857143,1024,1024.0,1024,2.8269854600002873,0.041706496000188054,0.04710057099998721,0.08270999300020776
4,A,Y,Basic,0.55,0.4772727272727273,0.84,0.6086956521739131,0.6462857142857142,1024,1024.0,1024,2.8567056950000733,0.04053108900006919,0.04759544991667705,0.16449858600026346
5,A,Y,Basic,0.5166666666666667,0.45454545454545453,0.8,0.5797101449275363,0.5851428571428572,1024,1024.0,1024,2.8521833190002326,0.04051638800001456,0.04752127698333576,0.07425057900036336
6,A,Y,Basic,0.45,0.4090909090909091,0.72,0.5217391304347826,0.5537142857142857,1024,1024.0,1024,2.8878555100000085,0.041716488000020036,0.0481138135000568,0.08223537699996086
7,A,Y,Basic,0.5166666666666667,0.4523809523809524,0.76,0.5671641791044776,0.5822857142857143,1024,1024.0,1024,2.743174163999811,0.03996078900036082,0.04570284773335516,0.05127389800009041
8,A,Y,Basic,0.4666666666666667,0.4222222222222222,0.76,0.5428571428571428,0.608,1024,1024.0,1024,2.6950487530002647,0.0378325980000227,0.04490287755003616,0.11813739299986992
9,A,Y,Basic,0.48333333333333334,0.425,0.68,0.5230769230769231,0.5680000000000001,1024,1024.0,1024,2.5936388579998493,0.037864898000407265,0.043213630966639965,0.05151059699983307
10,A,Y,Basic,0.4666666666666667,0.425531914893617,0.8,0.5555555555555556,0.5537142857142857,1024,1024.0,1024,2.5204210500000954,0.038155098000061116,0.04199308583335248,0.048642005999681714
11,A,Y,Basic,0.48333333333333334,0.4318181818181818,0.76,0.5507246376811594,0.5971428571428572,1024,1024.0,1024,2.6532295020001584,0.03822550399991087,0.04420590836666634,0.06350030799967499
12,A,Y,Basic,0.4166666666666667,0.38095238095238093,0.64,0.47761194029850745,0.5685714285714285,1024,1024.0,1024,2.5487895900000694,0.03760850399976334,0.04246653316661953,0.04785410599970419
13,A,Y,Basic,0.5166666666666667,0.45454545454545453,0.8,0.5797101449275363,0.548,1024,1024.0,1024,2.5604319079998277,0.03796890500007066,0.04266017679998792,0.04827010500002871
14,A,Y,Basic,0.5166666666666667,0.45454545454545453,0.8,0.5797101449275363,0.6102857142857143,1024,1024.0,1024,2.617125150999982,0.03771230200027276,0.04360492584999065,0.12027150699987033
15,A,Y,Basic,0.48333333333333334,0.43478260869565216,0.8,0.5633802816901409,0.5680000000000001,1024,1024.0,1024,2.5488885479999226,0.03817860199978895,0.04246777246664048,0.04700530299987804
16,A,Y,Basic,0.4166666666666667,0.38636363636363635,0.68,0.4927536231884058,0.544,1024,1024.0,1024,2.5025645390001046,0.037735902999884274,0.041695238983318936,0.046313103000102274
17,A,Y,Basic,0.5,0.4418604651162791,0.76,0.5588235294117647,0.5514285714285714,1024,1024.0,1024,2.4860077550001733,0.038001207999968756,0.041420070916638,0.050131411000165826
18,A,Y,Basic,0.5166666666666667,0.45454545454545453,0.8,0.5797101449275363,0.5765714285714286,1024,1024.0,1024,2.5760106750003615,0.03807020800013561,0.042920602916660756,0.12757652900018002
19,A,Y,Basic,0.55,0.47619047619047616,0.8,0.5970149253731343,0.6297142857142858,1024,1024.0,1024,2.6314280810001947,0.0383654000002025,0.043843126333316225,0.06739031500001147
20,A,Y,Basic,0.5333333333333333,0.46511627906976744,0.8,0.5882352941176471,0.6114285714285714,1024,1024.0,1024,2.4887931550001667,0.03773320300024352,0.04146678758337051,0.04636620300016148
21,A,Y,Basic,0.4666666666666667,0.42857142857142855,0.84,0.5675675675675675,0.5194285714285715,1024,1024.0,1024,2.5216823579999073,0.03810750299999199,0.04201421096664338,0.04707560299993929
22,A,Y,Basic,0.48333333333333334,0.4318181818181818,0.76,0.5507246376811594,0.5394285714285714,1024,1024.0,1024,2.5793412450002506,0.037538302000029944,0.04290051073332961,0.05833680399973673
23,A,Y,Basic,0.5,0.4418604651162791,0.76,0.5588235294117647,0.6257142857142858,1024,1024.0,1024,2.5229215150002346,0.038282117000107974,0.04203522358329792,0.04729292100000748
24,A,Y,Basic,0.5333333333333333,0.46511627906976744,0.8,0.5882352941176471,0.6154285714285714,1024,1024.0,1024,2.578776173999813,0.03771440299988171,0.04296604790001766,0.12095485300005748
25,A,Y,Basic,0.5,0.4418604651162791,0.76,0.5588235294117647,0.5737142857142857,1024,1024.0,1024,2.543832889999976,0.03802140399966447,0.042383971499960656,0.04747930300027292
1,A,Z,None,0.5,0.35294117647058826,0.24,0.2857142857142857,0.46285714285714286,1,4.566666666666666,50,2.42399943800001,0.007950599999730912,0.04038672063336435,0.4329212889997507
2,A,Z,None,0.5666666666666667,0.4666666666666667,0.28,0.35,0.5257142857142858,1,4.2,30,2.3524143399999957,0.008238099999744009,0.039193202333368996,0.2629815939999389
3,A,Z,None,0.55,0.4375,0.28,0.34146341463414637,0.5114285714285715,1,3.5833333333333335,14,1.9005611510001472,0.007961700000123528,0.03166318251669509,0.13215919599997505
4,A,Z,None,0.6333333333333333,0.6,0.36,0.45,0.5942857142857142,1,4.366666666666666,48,2.374222465999992,0.008345400000052905,0.03955704276669015,0.42286908900041453
5,A,Z,None,0.5166666666666667,0.3888888888888889,0.28,0.32558139534883723,0.4828571428571429,1,3.7666666666666666,50,1.9897794319999775,0.00814700000000812,0.03315033886663059,0.4328445629998896
6,A,Z,None,0.5666666666666667,0.47058823529411764,0.32,0.38095238095238093,0.5314285714285715,1,4.45,50,2.4559566929997345,0.007964999000250828,0.040918771550029,0.47576796000021204
7,A,Z,None,0.6,0.5384615384615384,0.28,0.3684210526315789,0.5542857142857143,1,4.616666666666666,23,2.5981375930000468,0.007830498999737756,0.043288531550016766,0.21665528099993026
8,A,Z,None,0.5833333333333334,0.5,0.28,0.358974358974359,0.54,1,3.6333333333333333,27,2.1282569069999226,0.008911299999908806,0.03545440844998969,0.2568174889997863
9,A,Z,None,0.6,0.5333333333333333,0.32,0.4,0.56,1,3.4833333333333334,27,2.036886111000058,0.008790200000021287,0.03393169184995865,0.2565513889999238
10,A,Z,None,0.5833333333333334,0.5,0.24,0.32432432432432434,0.5342857142857143,1,3.433333333333333,21,2.0278131109998867,0.008909499999845139,0.033781295183340866,0.197940090999964
11,A,Z,None,0.5666666666666667,0.47368421052631576,0.36,0.4090909090909091,0.537142857142857,1,4.566666666666666,50,2.799057785000059,0.00875839900027131,0.04663518975006203,0.5635967759999403
12,A,Z,None,0.5666666666666667,0.47058823529411764,0.32,0.38095238095238093,0.5314285714285715,1,4.3,50,2.570193005999954,0.008613298999989638,0.04282137343329093,0.5347102390001055
13,A,Z,None,0.5166666666666667,0.375,0.24,0.2926829268292683,0.4771428571428571,1,4.05,20,2.3229298350001955,0.008614799000042694,0.03870114058337701,0.19127587799994217
14,A,Z,None,0.5333333333333333,0.42105263157894735,0.32,0.36363636363636365,0.5028571428571429,1,3.7333333333333334,17,2.2007179760003055,0.008782200000041485,0.03666310459999901,0.14781828300010602
15,A,Z,None,0.6333333333333333,0.5882352941176471,0.4,0.47619047619047616,0.6,1,5.216666666666667,50,3.2222968419996505,0.008935899000334757,0.053688120700045756,0.5258665740002471
16,A,Z,None,0.6166666666666667,0.5625,0.36,0.43902439024390244,0.58,1,4.616666666666666,30,2.744131864999872,0.00859849900007248,0.045720302749964505,0.2909316860000217
17,A,Z,None,0.5666666666666667,0.4666666666666667,0.28,0.35,0.5257142857142858,1,4.416666666666667,28,2.5631669129998045,0.00846889900003589,0.042704953550007,0.2771664970000529
18,A,Z,None,0.6,0.5333333333333333,0.32,0.4,0.56,1,5.033333333333333,50,3.0040721709997342,0.008195999000236043,0.05005313951666419,0.49850659499998073
19,A,Z,None,0.5833333333333334,0.5,0.28,0.358974358974359,0.54,1,4.716666666666667,50,2.7166614739999204,0.007949900000312482,0.04526287456666675,0.5038933949999773
20,A,Z,None,0.6333333333333333,0.6,0.36,0.45,0.5942857142857142,1,4.85,23,2.606685077000293,0.00805800000034651,0.04343101628332988,0.20138939899970865
21,A,Z,None,0.55,0.4444444444444444,0.32,0.37209302325581395,0.5171428571428572,1,4.233333333333333,50,2.324075381000057,0.007979800000157411,0.03872027135003009,0.4628716960000929
22,A,Z,None,0.5666666666666667,0.46153846153846156,0.24,0.3157894736842105,0.52,1,5.033333333333333,50,2.7420643770001334,0.008150499999828753,0.04568710795001607,0.46696689600003083
23,A,Z,None,0.5,0.38095238095238093,0.32,0.34782608695652173,0.4742857142857143,1,3.066666666666667,19,1.6179145870000866,0.008082599999852391,0.026952511450023545,0.16937429900008283
24,A,Z,None,0.5833333333333334,0.5,0.32,0.3902439024390244,0.5457142857142858,1,2.933333333333333,18,1.5592399000001933,0.007941599999867321,0.02597461999995782,0.15611269999999422
25,A,Z,None,0.6166666666666667,0.55,0.44,0.4888888888888889,0.5914285714285714,1,3.8,31,2.038222100999974,0.007980700000189245,0.03395698001669037,0.2678667000000132
1,A,Z,Basic,0.5,0.4074074074074074,0.44,0.4230769230769231,0.4914285714285715,1,3.4833333333333334,11,9.076030894999803,0.0386292000002868,0.15125231324999883,0.5482562990000588
2,A,Z,Basic,0.5833333333333334,0.5,0.6,0.5454545454545454,0.5857142857142856,1,3.3333333333333335,13,8.427122598000096,0.03884199999993143,0.14043784329996167,0.5731500000001688
3,A,Z,Basic,0.48333333333333334,0.4,0.48,0.43636363636363634,0.4828571428571429,1,3.783333333333333,12,9.840281947999756,0.03816849999975602,0.16398964246667067,0.5049465030001556
4,A,Z,Basic,0.5,0.4358974358974359,0.68,0.53125,0.5257142857142858,1,4.016666666666667,20,10.395423461000064,0.03765670099983254,0.17324260268330818,0.9613513399999647
5,A,Z,Basic,0.4666666666666667,0.3939393939393939,0.52,0.4482758620689655,0.4742857142857143,1,4.066666666666666,17,10.54198601600001,0.03840160099980494,0.17568505860000036,0.6963077099999282
6,A,Z,Basic,0.45,0.36666666666666664,0.44,0.4,0.4485714285714286,1,4.0,20,10.145815791000132,0.03781100000014703,0.16908184984996144,0.8718111050002335
7,A,Z,Basic,0.6166666666666667,0.5333333333333333,0.64,0.5818181818181818,0.62,1,3.3333333333333335,18,10.046919554999931,0.03911850099984804,0.1674315925833298,1.1218943320000108
8,A,Z,Basic,0.48333333333333334,0.39285714285714285,0.44,0.41509433962264153,0.4771428571428571,1,3.2,12,8.397824515000138,0.03963079999994079,0.13994761525001043,0.5308574079999744
9,A,Z,Basic,0.5,0.4074074074074074,0.44,0.4230769230769231,0.4914285714285715,1,3.5833333333333335,18,9.30087075199981,0.03923050000003059,0.1549983558666933,0.7428865040001256
10,A,Z,Basic,0.36666666666666664,0.25925925925925924,0.28,0.2692307692307692,0.3542857142857143,1,4.283333333333333,19,10.990504749000138,0.03863099799991687,0.183159080816669,0.816978767999899
11,A,Z,Basic,0.5166666666666667,0.43333333333333335,0.52,0.4727272727272727,0.5171428571428571,1,3.533333333333333,14,9.05161691000012,0.0390306999997847,0.15084569683333485,0.5898462780000955
12,A,Z,Basic,0.5,0.42424242424242425,0.56,0.4827586206896552,0.5085714285714286,1,4.1,12,10.439964910000072,0.039698800000223855,0.1739843651666585,0.5926690999999664
13,A,Z,Basic,0.5333333333333333,0.4482758620689655,0.52,0.48148148148148145,0.5314285714285715,1,3.5166666666666666,22,8.982009994000236,0.03836830000000191,0.14968531156663023,0.961368585999935
14,A,Z,Basic,0.5,0.42857142857142855,0.6,0.5,0.5142857142857143,1,3.3833333333333333,15,8.654956716000015,0.03822040000022753,0.14423460360001172,0.6941089009997086
15,A,Z,Basic,0.4666666666666667,0.41025641025641024,0.64,0.5,0.4914285714285715,1,3.7,14,9.432459897000172,0.03886629999988145,0.15719293494998965,0.5891473020001285
16,A,Z,Basic,0.4666666666666667,0.3939393939393939,0.52,0.4482758620689655,0.4742857142857143,1,3.2666666666666666,13,8.301349242000015,0.03780259999984992,0.13834118903336426,0.5357901120000861
17,A,Z,Basic,0.48333333333333334,0.36363636363636365,0.32,0.3404255319148936,0.46,1,3.933333333333333,22,9.979343620000236,0.03788310100026138,0.16630810533334472,0.8946367119997376
18,A,Z,Basic,0.38333333333333336,0.25,0.24,0.24489795918367346,0.3628571428571429,1,4.45,24,11.266879069999959,0.03793299999961164,0.1877665528333182,0.9955849040002249
19,A,Z,Basic,0.55,0.4666666666666667,0.56,0.509090909090909,0.5514285714285715,1,4.1,14,10.956261940999866,0.038039499999740656,0.18258945901668538,0.5886694030000399
20,A,Z,Basic,0.48333333333333334,0.38461538461538464,0.4,0.39215686274509803,0.4714285714285714,1,3.433333333333333,12,8.88803763299984,0.03848900000002686,0.14811816888332033,0.5111577020002187
21,A,Z,Basic,0.55,0.4722222222222222,0.68,0.5573770491803278,0.5685714285714286,1,3.75,16,9.722217826999895,0.040139701000043715,0.16202070211663036,0.6763608030000796
22,A,Z,Basic,0.5333333333333333,0.4482758620689655,0.52,0.48148148148148145,0.5314285714285715,1,3.65,15,13.164331006000339,0.041601501000059216,0.21936904843331226,0.9820289029999003
23,A,Z,Basic,0.36666666666666664,0.30303030303030304,0.4,0.3448275862068966,0.37142857142857144,1,4.2,18,21.23043743199969,0.05561079900007826,0.3538106188666461,1.915799687999879
24,A,Z,Basic,0.4166666666666667,0.34375,0.44,0.38596491228070173,0.42,1,4.2,12,13.158666632999939,0.04405421399997067,0.21929231221665002,0.6723144009997668
25,A,Z,Basic,0.55,0.4722222222222222,0.68,0.5573770491803278,0.5685714285714286,1,4.15,14,11.905081826000242,0.043703199999981734,0.19840101376664734,0.6504571010000291
