iteration,dataset,model,noise_model,Accuracy,Precision,Recall,F1,ROC AUC,Min number of executions,Avg number of executions,Max number of executions,Classification time[s],Min time per forward pass[s],Avg time per forward pass[s],Max time per forward pass[s]
13,B,Z,Basic,0.461038961038961,0.325,0.4727272727272727,0.3851851851851852,0.4636363636363636,1,3.9220779220779223,26,27.89369292200172,0.03982240000004822,0.18111125338962122,1.1690933860008954
14,B,Z,Basic,0.512987012987013,0.3484848484848485,0.41818181818181815,0.38016528925619836,0.4919191919191919,1,3.207792207792208,14,23.10975986199992,0.042252002998793614,0.1500471289739941,0.6482418819996383
15,B,Z,Basic,0.5064935064935064,0.34782608695652173,0.43636363636363634,0.3870967741935484,0.49090909090909085,1,4.045454545454546,22,29.88313903299968,0.04231080299905443,0.19402829242212588,0.9948447959995974
16,B,Z,Basic,0.5454545454545454,0.4025974025974026,0.5636363636363636,0.4696969696969697,0.5494949494949495,1,4.2272727272727275,24,31.060864588000186,0.04062920099931944,0.20167640251297775,1.0941348269989248
17,B,Z,Basic,0.512987012987013,0.375,0.5454545454545454,0.4444444444444444,0.5202020202020201,1,3.6818181818181817,13,27.954712508999364,0.04229580100036401,0.18150498707143617,0.7136163150007633
18,B,Z,Basic,0.538961038961039,0.4,0.5818181818181818,0.4740740740740741,0.5484848484848485,1,3.883116883116883,16,29.330486585999097,0.04170210099982796,0.19043984601309852,0.8898580010009027
19,B,Z,Basic,0.512987012987013,0.38636363636363635,0.6181818181818182,0.4755244755244755,0.5363636363636364,1,3.9155844155844157,17,29.23460037100085,0.041108401001110906,0.18981785760388448,0.8446114439993835
20,B,Z,Basic,0.5454545454545454,0.40963855421686746,0.6181818181818182,0.4927536231884058,0.5616161616161616,1,3.772727272727273,23,27.81465522199869,0.039973400000235415,0.18059548325971547,1.2574439049985813
21,B,Z,Basic,0.5454545454545454,0.3880597014925373,0.4727272727272727,0.4262295081967213,0.5292929292929293,1,4.1688311688311686,19,31.032263212000544,0.04156249999869033,0.20149050916879552,1.0127627040001244
22,B,Z,Basic,0.538961038961039,0.3974358974358974,0.5636363636363636,0.46616541353383456,0.5444444444444445,1,4.201298701298701,40,31.057084403999397,0.04129469899999094,0.20165121366239697,1.9021665920008672
23,B,Z,Basic,0.5064935064935064,0.3764705882352941,0.5818181818181818,0.45714285714285713,0.5232323232323233,1,3.9675324675324677,26,29.205495187999986,0.042046199001561035,0.18962847329868207,1.1792317609997554
24,B,Z,Basic,0.512987012987013,0.3888888888888889,0.6363636363636364,0.4827586206896552,0.5404040404040403,1,3.5454545454545454,19,26.36152780699922,0.0399777010006801,0.17116143575969853,0.9281926089988701
25,B,Z,Basic,0.5194805194805194,0.38271604938271603,0.5636363636363636,0.45588235294117646,0.5292929292929293,1,3.435064935064935,11,25.02845657100079,0.03970020099950489,0.16250590825325456,0.4965797130007559
